,Unnamed: 0,Date,Title,Link,Headline,Article,Source
2604,710,2021-10-28 00:00:00,The nominal value of the common shares that Ecopetrol will issue will be $609 each,https://www.larepublica.co/redirect/post/3254376,The price at which each fraction will be issued will be decisive after the construction of the offer book. The process includes ADR,"The company will have a period of five years to carry out this process, which may be carried out in one or more rounds, both in the local and international markets and would be aimed at natural and legal persons.",La República
2605,710,2021-10-28 00:00:00,The nominal value of the common shares that Ecopetrol will issue will be $609 each,https://www.larepublica.co/redirect/post/3254376,The price at which each fraction will be issued will be decisive after the construction of the offer book. The process includes ADR,"In the local market, their value will be expressed in Colombian pesos, while in the international market said placement will be carried out through the ADR registered in New York.",La República
2606,710,2021-10-28 00:00:00,The nominal value of the common shares that Ecopetrol will issue will be $609 each,https://www.larepublica.co/redirect/post/3254376,The price at which each fraction will be issued will be decisive after the construction of the offer book. The process includes ADR,This will be expressed in dollars,La República
2607,710,2021-10-28 00:00:00,The nominal value of the common shares that Ecopetrol will issue will be $609 each,https://www.larepublica.co/redirect/post/3254376,The price at which each fraction will be issued will be decisive after the construction of the offer book. The process includes ADR,"""After the Issuance(s) under the Program, the Nation, headed by the Ministry of Finance and Public Credit, will maintain a participation at least equal to 80% of the subscribed and outstanding capital of Ecopetrol,"" the oil company clarified.",La República
2608,710,2021-10-28 00:00:00,The nominal value of the common shares that Ecopetrol will issue will be $609 each,https://www.larepublica.co/redirect/post/3254376,The price at which each fraction will be issued will be decisive after the construction of the offer book. The process includes ADR,"RELATED ARTICLEEcopetrol increased 1.44% after receiving the green light for a new issue on the stock market. The minimum number of ordinary shares to be demanded will be 5,000 species applicable for the general allotment layer but not for the exercise of the preferential right in the subscription of said program",La República
2609,710,2021-10-28 00:00:00,The nominal value of the common shares that Ecopetrol will issue will be $609 each,https://www.larepublica.co/redirect/post/3254376,The price at which each fraction will be issued will be decisive after the construction of the offer book. The process includes ADR,"The document clarifies that said information has been prepared with the sole purpose of facilitating general knowledge, on the part of the potential investor, about the issuer and the issuance and placement program of ordinary shares.",La República
2610,710,2021-10-28 00:00:00,The nominal value of the common shares that Ecopetrol will issue will be $609 each,https://www.larepublica.co/redirect/post/3254376,The price at which each fraction will be issued will be decisive after the construction of the offer book. The process includes ADR,"Consequently, for all legal purposes, any interested party must consult all of the information contained in the body of the text attached to this note before making any investment decision.",La República
2611,710,2021-10-28 00:00:00,The nominal value of the common shares that Ecopetrol will issue will be $609 each,https://www.larepublica.co/redirect/post/3254376,The price at which each fraction will be issued will be decisive after the construction of the offer book. The process includes ADR,"With this, there would be three emissions carried out by the state company",La República
2612,710,2021-10-28 00:00:00,The nominal value of the common shares that Ecopetrol will issue will be $609 each,https://www.larepublica.co/redirect/post/3254376,The price at which each fraction will be issued will be decisive after the construction of the offer book. The process includes ADR,"The first round was developed in 2007 for 4,087 million shares for a total of $5.7 billion placed, reaching a value of $1,394 per fraction and with the participation of 482,941 shareholders.",La República
2613,710,2021-10-28 00:00:00,The nominal value of the common shares that Ecopetrol will issue will be $609 each,https://www.larepublica.co/redirect/post/3254376,The price at which each fraction will be issued will be decisive after the construction of the offer book. The process includes ADR,"Of the total buyers, 62% corresponded to natural persons, 37% to private pension and severance funds and 1% to legal entities.",La República
2614,710,2021-10-28 00:00:00,The nominal value of the common shares that Ecopetrol will issue will be $609 each,https://www.larepublica.co/redirect/post/3254376,The price at which each fraction will be issued will be decisive after the construction of the offer book. The process includes ADR,"The second round occurred in 2011, the year in which 644 million shares were awarded for $2.38 billion and at a price per share of $3,700.",La República
2615,710,2021-10-28 00:00:00,The nominal value of the common shares that Ecopetrol will issue will be $609 each,https://www.larepublica.co/redirect/post/3254376,The price at which each fraction will be issued will be decisive after the construction of the offer book. The process includes ADR,"Of this amount, 87.2% went to natural persons and 12.8% to legal entities.",La República
2616,711,2021-10-27 00:00:00,Ecopetrol carried out its first foreign public debt operation for US$2 billion,https://www.larepublica.co/redirect/post/3253914,"With the movement, it will be possible to partially refinance the credit obtained to finance the acquisition of 51.4% of ISA","With the movement, it will be possible to partially refinance the credit obtained to finance the acquisition of 51.4% of ISA Ecopetrol informed the Financial Superintendency of Colombia that it successfully carried out its first external public debt management operation for US$2,000 million",La República
2617,711,2021-10-27 00:00:00,Ecopetrol carried out its first foreign public debt operation for US$2 billion,https://www.larepublica.co/redirect/post/3253914,"With the movement, it will be possible to partially refinance the credit obtained to finance the acquisition of 51.4% of ISA","Such a movement had been previously authorized by the Ministry of Finance through Resolution 2600 of October 27, 2021, and with it it will allow the partial refinancing of the credit obtained to finance the acquisition of 51.4% of Intercambio Eléctrica S.A.",La República
2618,711,2021-10-27 00:00:00,Ecopetrol carried out its first foreign public debt operation for US$2 billion,https://www.larepublica.co/redirect/post/3253914,"With the movement, it will be possible to partially refinance the credit obtained to finance the acquisition of 51.4% of ISA","(ISA), through an operation of issue and placement of public debt bonds in the international capital market",La República
2619,711,2021-10-27 00:00:00,Ecopetrol carried out its first foreign public debt operation for US$2 billion,https://www.larepublica.co/redirect/post/3253914,"With the movement, it will be possible to partially refinance the credit obtained to finance the acquisition of 51.4% of ISA","The first term is 10 years, maturing on November 2, 2031, a nominal amount of US$1,250 million and a yield of 4.625%",La República
2620,711,2021-10-27 00:00:00,Ecopetrol carried out its first foreign public debt operation for US$2 billion,https://www.larepublica.co/redirect/post/3253914,"With the movement, it will be possible to partially refinance the credit obtained to finance the acquisition of 51.4% of ISA","The second is 30 years, maturing on November 2, 2051 and a yield of 5.875% of the amount of US$750 million",La República
2621,711,2021-10-27 00:00:00,Ecopetrol carried out its first foreign public debt operation for US$2 billion,https://www.larepublica.co/redirect/post/3253914,"With the movement, it will be possible to partially refinance the credit obtained to finance the acquisition of 51.4% of ISA","RELATED ARTICLEEcopetrol appoints Nicolás Azcuénaga Ramírez as corporate vice presidentIt is worth noting that with this operation Ecopetrol improves its debt profile ""by extending its average life, at historically competitive market rates, without generating an increase in total debt,"" according to release",La República
2622,711,2021-10-27 00:00:00,Ecopetrol carried out its first foreign public debt operation for US$2 billion,https://www.larepublica.co/redirect/post/3253914,"With the movement, it will be possible to partially refinance the credit obtained to finance the acquisition of 51.4% of ISA","In addition, the book of the issue reached a value of more than US$7.6 billion, which is equivalent to 3.8 times the amount placed and included demands from around 270 investors from the United States, Europe, Asia and Latin America.",La República
2623,711,2021-10-27 00:00:00,Ecopetrol carried out its first foreign public debt operation for US$2 billion,https://www.larepublica.co/redirect/post/3253914,"With the movement, it will be possible to partially refinance the credit obtained to finance the acquisition of 51.4% of ISA","The company highlighted that ""the result demonstrates the confidence of the capital markets in the financial strength of Ecopetrol and its prospects for the future within the framework of its energy transition strategy.""",La República
2624,712,2021-10-27 00:00:00,Ecopetrol appoints Nicolás Azcuénaga Ramírez as corporate vice president,https://www.larepublica.co/redirect/post/3253413,"This change occurs in view of the departure of Juan Manuel Rojas, who was appointed as president of Promigas.","This change occurs in view of the departure of Juan Manuel Rojas, who was appointed as president of Promigas RELATED ARTICLEJuan Manuel Rojas Payán was appointed as the new president of PromigasEcopetrol announced the appointment of Nicolás Azcuénaga Ramírez as corporate vice president of strategy and new businesses",La República
2625,712,2021-10-27 00:00:00,Ecopetrol appoints Nicolás Azcuénaga Ramírez as corporate vice president,https://www.larepublica.co/redirect/post/3253413,"This change occurs in view of the departure of Juan Manuel Rojas, who was appointed as president of Promigas.","This change occurs in view of the departure of Juan Manuel Rojas, who was appointed as president of Promigas.",La República
2626,712,2021-10-27 00:00:00,Ecopetrol appoints Nicolás Azcuénaga Ramírez as corporate vice president,https://www.larepublica.co/redirect/post/3253413,"This change occurs in view of the departure of Juan Manuel Rojas, who was appointed as president of Promigas.","Azcuénaga is a business administrator from the College of Higher Studies in Administration (Cesa), has a diploma from Manchester University & International Compliance Association and has more than twenty years of work experience, sixteen of them in the oil and gas industry.",La República
2627,712,2021-10-27 00:00:00,Ecopetrol appoints Nicolás Azcuénaga Ramírez as corporate vice president,https://www.larepublica.co/redirect/post/3253413,"This change occurs in view of the departure of Juan Manuel Rojas, who was appointed as president of Promigas.","After Rojas' departure, the company thanked him for his management in the company and the achievements he achieved while in his different positions.",La República
2628,712,2021-10-27 00:00:00,Ecopetrol appoints Nicolás Azcuénaga Ramírez as corporate vice president,https://www.larepublica.co/redirect/post/3253413,"This change occurs in view of the departure of Juan Manuel Rojas, who was appointed as president of Promigas.","The new vice president has served in leadership positions, responding regionally for financial and commercial management in different countries such as Colombia, the United Kingdom and Brazil.",La República
2629,712,2021-10-27 00:00:00,Ecopetrol appoints Nicolás Azcuénaga Ramírez as corporate vice president,https://www.larepublica.co/redirect/post/3253413,"This change occurs in view of the departure of Juan Manuel Rojas, who was appointed as president of Promigas.","Since May 2021, he has been successfully leading the acquisition process, by Ecopetrol, of the stake held by the Nation - Ministry of Finance and Public Credit in ISA.",La República
2630,713,2021-10-26 00:00:00,Juan Manuel Rojas Payán was appointed as the new president of Promigas,https://www.larepublica.co/redirect/post/3253231,"His last position was Corporate Vice President of Strategy and New Businesses at Ecopetrol, a firm where he spent five years.","His last position was Corporate Vice President of Strategy and New Business at Ecopetrol, a firm where he spent five years. Following the retirement of Eric Flesch Santoro, which was announced last September by Promigas, the organization's Board of Directors announced that Juan Manuel Rojas Payán, will be the new president of the company",La República
2631,713,2021-10-26 00:00:00,Juan Manuel Rojas Payán was appointed as the new president of Promigas,https://www.larepublica.co/redirect/post/3253231,"His last position was Corporate Vice President of Strategy and New Businesses at Ecopetrol, a firm where he spent five years.","Rojas has more than twenty years of experience in the energy sector, in the public and private sectors, in several Latin American countries.",La República
2632,713,2021-10-26 00:00:00,Juan Manuel Rojas Payán was appointed as the new president of Promigas,https://www.larepublica.co/redirect/post/3253231,"His last position was Corporate Vice President of Strategy and New Businesses at Ecopetrol, a firm where he spent five years.","He recently served as Corporate Vice President of Strategy and New Businesses at Ecopetrol, a company where he worked for more than five years.",La República
2633,713,2021-10-26 00:00:00,Juan Manuel Rojas Payán was appointed as the new president of Promigas,https://www.larepublica.co/redirect/post/3253231,"His last position was Corporate Vice President of Strategy and New Businesses at Ecopetrol, a firm where he spent five years.","RELATED ARTICLEPromigas and subsidiaries promote economic reactivation through their Foundation. According to the Promigas Board, the position would begin to be filled as of December 1st.",La República
2634,713,2021-10-26 00:00:00,Juan Manuel Rojas Payán was appointed as the new president of Promigas,https://www.larepublica.co/redirect/post/3253231,"His last position was Corporate Vice President of Strategy and New Businesses at Ecopetrol, a firm where he spent five years.","Regarding his professional training, Rojas is an Economist and has a Master's degree in Economics from the Universidad de los Andes and a Master's degree in Public Policy from Harvard University.",La República
2635,713,2021-10-26 00:00:00,Juan Manuel Rojas Payán was appointed as the new president of Promigas,https://www.larepublica.co/redirect/post/3253231,"His last position was Corporate Vice President of Strategy and New Businesses at Ecopetrol, a firm where he spent five years.",The Board of Directors appreciated Dr. Flesch's contributions over the past three years,La República
2636,713,2021-10-26 00:00:00,Juan Manuel Rojas Payán was appointed as the new president of Promigas,https://www.larepublica.co/redirect/post/3253231,"His last position was Corporate Vice President of Strategy and New Businesses at Ecopetrol, a firm where he spent five years.","Ecopetrol, for its part, announced that following the departure of Juan Manuel Rojas Payán, Nicolás Azcuénaga Ramírez was appointed as the firm's new Corporate Vice President of Strategy and New Business.",La República
2637,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.","The sectors that generate the most interest are oil, followed by holding companies, financial, energy and construction RELATED ARTICLE2census will facilitate capital raising of US$3 million for venturesAccording to the Financial Opinion Survey for August of the Center for Economic and Social Research, Fedesarrollo , Grupo Argos, with 30.4% of those surveyed; Sura, with 30.4% and Mineros, with 26.1%, were among the most attractive species for investors",La República
2638,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.","Among the sectors that generate the most interest are oil, with 100% of respondents with the same reference, followed by holdings, with 65.2%; the financial, with 52.2%; energy, with 39.1%; construction, with 26.1% and consumption, with 4.3%",La República
2639,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.","RELATED ARTICLEFintech Avista will issue debt bonds for $40,000 million before the end of the year. Additionally, sociopolitical conditions were the most relevant aspect when investing, with 28.21% of respondents in favor of this option",La República
2640,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.","Economic growth and monetary policy were ranked second and third with 20.51% and 17.95% of the share, respectively.",La República
2641,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.","Fiscal policy registered 10.26% and other factors 5.12%, while security conditions did not constitute a relevant reason for analysts",La República
2642,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.","Compared to September, portfolio managers increased their preferences for commodities, local stocks, international stocks, private equity funds, cash and private debt indexed to the DTF",La República
2643,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.","In contrast, a decrease was evident in preferences for private debt indexed to the Consumer Price Index (CPI), TES UVR, private debt indexed to the Reference Banking Indicator, TES fixed rate, private debt fixed rate and foreign bonds",La República
2644,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.","Likewise, it is expected that the TES rate maturing in 2024 will be above 5% and maturing in 2028, at 7%.",La República
2645,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.","Regarding the Msci Colcap stock index, 92.1% of analysts expect a valuation of the index in the next three months, while 7.9% expect the indicator to devalue",La República
2646,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.","Confidence indicators of the equity market In October, the Stock Market Confidence Index stood at 94.74%, which represents a decrease of 2.2 pps in relation to the previous month and an increase of 6.2 pps compared to the same month of 2020",La República
2647,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.",This reflects that the proportion of analysts who predict a higher valuation of Colcap within a year decreased compared to last month and increased compared to the previous year.,La República
2648,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.","The Resilience Index stood at 53.57%, which represents a reduction of 0.3 pps compared to the previous month and an increase of 5.3 pps compared to the same month of 2020.",La República
2649,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.","The Immunity Index stood at 75%, which represents an increase of 3.6 pps compared to the previous month and 16.9 pps compared to the same month in 2020.",La República
2650,714,2021-10-26 00:00:00,"Grupo Argos, Sura and Mineros, among the most attractive stocks for investors",https://www.larepublica.co/redirect/post/3252876,"The sectors that generate the most interest are oil, followed by holdings, finance, energy and construction.","Finally, the Valuation Index stood at 91.67%, which represents a decrease of 2.8 pps compared to the previous month and an increase of 1.3 pps in relation to the same month of 2020.",La República
2651,715,2021-10-25 00:00:00,Ecopetrol inaugurated a new gas-fired power generation plant to reduce CO2 emissions,https://www.larepublica.co/redirect/post/3252404,US$50 million dollars were invested in the project and it has the capacity to generate electrical energy of up to 9.2 megawatts.,"US$50 million dollars were invested in the project and it has the capacity to generate electrical energy of up to 9.2 megawatts RELATED ARTICLEEcopetrol will begin extraction activities in two oil fields in SantanderEcopetrol reported that it put into operation a new electrical energy generation plant in Meta, whose operation is based on gas and which will prevent the emission of 44,000 tons of carbon dioxide (CO2) annually into the atmosphere, an impact that, according to the company, would be equivalent to the planting of 308,000 trees",La República
2652,715,2021-10-25 00:00:00,Ecopetrol inaugurated a new gas-fired power generation plant to reduce CO2 emissions,https://www.larepublica.co/redirect/post/3252404,US$50 million dollars were invested in the project and it has the capacity to generate electrical energy of up to 9.2 megawatts.,"The construction, classified by the Ministry of Science, Technology and Innovation as an 'innovation project', will serve to supply part of the energy required by the Chichimene, Apiay, CPO-9 and Castilla oil fields, located in Meta.",La República
2653,715,2021-10-25 00:00:00,Ecopetrol inaugurated a new gas-fired power generation plant to reduce CO2 emissions,https://www.larepublica.co/redirect/post/3252404,US$50 million dollars were invested in the project and it has the capacity to generate electrical energy of up to 9.2 megawatts.,"It had investments of US$50 million dollars ($190,000 million) and has the capacity to generate electrical energy of up to 9.2 megawatts (MW), equivalent to the electricity consumption of around 9,800 homes.",La República
2654,715,2021-10-25 00:00:00,Ecopetrol inaugurated a new gas-fired power generation plant to reduce CO2 emissions,https://www.larepublica.co/redirect/post/3252404,US$50 million dollars were invested in the project and it has the capacity to generate electrical energy of up to 9.2 megawatts.,"Ecopetrol mentioned that the infrastructure takes advantage of part of the gases that are safely available through the Chichimene station, located in the municipality of Acacías, which has the capacity to process up to five million cubic feet of gas per day. , in which they receive treatment and are left in conditions to be used in the generation of electrical energy",La República
2655,715,2021-10-25 00:00:00,Ecopetrol inaugurated a new gas-fired power generation plant to reduce CO2 emissions,https://www.larepublica.co/redirect/post/3252404,US$50 million dollars were invested in the project and it has the capacity to generate electrical energy of up to 9.2 megawatts.,"""That gas that we previously burned became the source to generate 9.2 MW of electricity that serves us for self-consumption and the operation of the Castilla, Chichimene, Apiay and CPO-09 fields, and most importantly: it will prevent the emission of CO2 demonstrates our commitment to the energy transition,” said Felipe Bayón, president of Ecopetrol.",La República
2656,715,2021-10-25 00:00:00,Ecopetrol inaugurated a new gas-fired power generation plant to reduce CO2 emissions,https://www.larepublica.co/redirect/post/3252404,US$50 million dollars were invested in the project and it has the capacity to generate electrical energy of up to 9.2 megawatts.,"Ecopetrol carried out the construction of the work in a period of nine months and generated 586 jobs, of which 13% were women and 88% were resident workers of Acacías.",La República
2657,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,"The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking. The San Fernando Solar Park has already been put into service, which is now the largest self-generation energy complex in the national territory, it was inaugurated on Friday October 22 with the presence of President Iván Duque, the Minister of Mines and Energy, Diego Mesa, and the companies AES Colombia, Grupo Ecopetrol and Cenit",La República
2658,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,"The mega project invested 10 months of work, is located on 57 hectares of the municipality of Castilla La Nueva in Meta and has 61 MW of power to supply operations of Ecopetrol and Cenit",La República
2659,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,"AES Colombia RELATED ARTICLE With university solar panels they seek to become self-sustainable and are routed towards digital The company AES Colombia explained that with the technology contained in the solar park, 114,000 bifacial panels of 530 Wp were installed, which allows light to be captured on both sides",La República
2660,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,"It also tracks the sun, guaranteeing to receive the perpendicular impact of the rays on the photovoltaic modules of the panels.",La República
2661,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,"Both the monitoring and the bifacial panels had not been installed in Colombia, which is why the Ministry of Mines and Energy classified it as a milestone",La República
2662,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,"“@ECOPETROL_SA, a Colombian heritage company, is an example of #EnergyTransition",La República
2663,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,“Its investment in non-conventional energies exceeded 4 times what all of Colombia had in 2018”: Pdte @IvanDuque,La República
2664,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,"pic.twitter.com/FRDEjwgzg0 — Minenergía (@MinEnergiaCo) October 22, 2021 RELATED ARTICLEEcopetrol increased 1.44% after receiving the green light for a new issue on the stock market. The president of AES Suramérica, Julián Nebreda, also agreed with the ministry, he said that “the construction of the San Fernando Solar Park is a milestone that confirms our commitment to accelerate a more sustainable energy future in Colombia",La República
2665,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,We are very proud to be able to continue accompanying the Ecopetrol Group in the development of its energy matrix transformation strategy.,La República
2666,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,With this project we continue to confirm our confidence and the great potential that we see in the Colombian market” since AES Colombia is owned by the American company AES Corporation.,La República
2667,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,"The environmental progress that will be achieved with the park's renewable energy generation begins with the avoidance of the emission into the atmosphere of 508,000 tons of CO2 during the 15 years, the duration of the contract between AES Colombia and Cenit.",La República
2668,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,"In the social part, AES Colombia assured that during the construction of the San Fernando Solar Park there were more than 700 workers, 88% of them local to the region and ""more than $15,000 million were invested in local goods and services in the municipality of Castilla La Nueva and the department of Meta"" explained the company",La República
2669,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,"AES Colombia Of this workforce, 38% were women, which is equivalent to more than 270 women who worked in different construction areas of the project.",La República
2670,716,2021-10-25 00:00:00,"The San Fernando solar park, the largest self-generator in the country, was inaugurated",https://www.larepublica.co/redirect/post/3251895,The energy center has technology that had not been installed in Colombia such as bifacial panels and solar tracking,"“At AES we always think about providing solutions that contribute to the competitiveness and sustainability of our clients in all aspects, I am referring to technology, energy efficiency, costs, but also social investment in the territory and the opportunities that We provide labor matters for the local workforce,” concluded Federico Echavarría, General Manager of AES Colombia.",La República
2671,717,2021-10-22 00:00:00,"ISA Board of Directors has four new members, including Felipe Bayón",https://www.larepublica.co/redirect/post/3251461,"Among the four new members is Felipe Bayón Pardo, president of Grupo Ecopetrol, and Ana Fernanda Maiguashca remains.","Among the four new members is Felipe Bayón Pardo, president of Grupo Ecopetrol, and Ana Fernanda Maiguashca remains. The energy company, ISA, appointed four new members of its Board of Directors",La República
2672,717,2021-10-22 00:00:00,"ISA Board of Directors has four new members, including Felipe Bayón",https://www.larepublica.co/redirect/post/3251461,"Among the four new members is Felipe Bayón Pardo, president of Grupo Ecopetrol, and Ana Fernanda Maiguashca remains.",This decision was made at an Extraordinary Shareholders' Meeting.,La República
2673,717,2021-10-22 00:00:00,"ISA Board of Directors has four new members, including Felipe Bayón",https://www.larepublica.co/redirect/post/3251461,"Among the four new members is Felipe Bayón Pardo, president of Grupo Ecopetrol, and Ana Fernanda Maiguashca remains.","Among the four new members is Felipe Bayón Pardo, president of Grupo Ecopetrol, who has 30 years of experience in the energy industry.",La República
2674,717,2021-10-22 00:00:00,"ISA Board of Directors has four new members, including Felipe Bayón",https://www.larepublica.co/redirect/post/3251461,"Among the four new members is Felipe Bayón Pardo, president of Grupo Ecopetrol, and Ana Fernanda Maiguashca remains.","Likewise, there are Jaime Caballero Uribe, corporate vice president of finance of Ecopetrol, Andrés Felipe Mejía Cardona, former member of the ISA Board of Directors from 2001 to 2011, and of Internexa, Jesús Aristizábal Guevara, who was also a member of the ISA Board for more 20 years old",La República
2675,717,2021-10-22 00:00:00,"ISA Board of Directors has four new members, including Felipe Bayón",https://www.larepublica.co/redirect/post/3251461,"Among the four new members is Felipe Bayón Pardo, president of Grupo Ecopetrol, and Ana Fernanda Maiguashca remains.","The remaining five members remain, taking into account that four are appointed by other shareholders",La República
2676,717,2021-10-22 00:00:00,"ISA Board of Directors has four new members, including Felipe Bayón",https://www.larepublica.co/redirect/post/3251461,"Among the four new members is Felipe Bayón Pardo, president of Grupo Ecopetrol, and Ana Fernanda Maiguashca remains.","However, Ana Fernanda Maiguashca Olano remains on the Board as an independent member nominated by Ecopetrol.",La República
2677,717,2021-10-22 00:00:00,"ISA Board of Directors has four new members, including Felipe Bayón",https://www.larepublica.co/redirect/post/3251461,"Among the four new members is Felipe Bayón Pardo, president of Grupo Ecopetrol, and Ana Fernanda Maiguashca remains.",This new Board will be in charge of electing the new president of the company that was acquired by Ecopetrol and whose appointment will be made before the end of the year.,La República
2678,718,2021-10-21 00:00:00,Mergers and acquisitions doubled in the world in the first half of the year,https://www.larepublica.co/redirect/post/3250411,"Transactions in Colombia skyrocketed 955% in the first half of 2021, driven by Ecopetrol's business, with ISA","Transactions in Colombia skyrocketed 955% in the first half of 2021, driven by Ecopetrol's business, with ISA A recent report from Boston Consulting Group (BCG) revealed that mergers and acquisitions operations between companies around the world have skyrocketed in volume and value in 2021 after the drop caused by the pandemic",La República
2679,718,2021-10-21 00:00:00,Mergers and acquisitions doubled in the world in the first half of the year,https://www.larepublica.co/redirect/post/3250411,"Transactions in Colombia skyrocketed 955% in the first half of 2021, driven by Ecopetrol's business, with ISA","In the first half of the year, transactions increased 136% and volumes grew up to 32% compared to the same period in the previous year",La República
2680,718,2021-10-21 00:00:00,Mergers and acquisitions doubled in the world in the first half of the year,https://www.larepublica.co/redirect/post/3250411,"Transactions in Colombia skyrocketed 955% in the first half of 2021, driven by Ecopetrol's business, with ISA","North America led the way, with deal values ​​at a record level in the first half of this year, while the media & entertainment, and energy & utilities sectors, showed the strongest deal flow through mid-September",La República
2681,718,2021-10-21 00:00:00,Mergers and acquisitions doubled in the world in the first half of the year,https://www.larepublica.co/redirect/post/3250411,"Transactions in Colombia skyrocketed 955% in the first half of 2021, driven by Ecopetrol's business, with ISA","Colombia, for its part, followed the global trend of recovery in both value and volume with a significant increase in the value of the operation, according to the report.",La República
